X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,y
89.16498234,1.773712644,59.47218724,16.1271276,3.897179058,8.764456701,41.61308724,9.421067429,53.22001174,15.59147805,20.36210729,48.49813776,26.94988654,65.09825399,26.30070169,75.81785545,10.39398252,19.76417806,42.76078984,1.629941701,66.68951265,96.16600135,38.78174708,61.73849183,94.66574846,14.95131479,98.10102314,56.26966138,84.64654018,3.143981495,13.79550089,41.5667241,14.96184517,4.815375688,16.23489452,16.15527571,33.33878021,65.34530341,57.11463748,75.59617544,13.83577385,32.47828679,16.60652808,88.50299399,62.20480266,14.00247029,16.20617889,73.16646252,15.15764353,13.68247475,15.30798748
12.21963521,82.24007343,52.28795991,40.29706642,5.515683698,32.84996424,40.49370287,9.152583661,49.73616991,14.19342123,97.65260071,25.3528229,33.72538574,90.64266759,15.2201086,13.90033294,37.43409954,35.40847145,7.228920679,36.89562492,18.48279703,4.594874429,63.50384681,15.49206353,41.4137654,13.52640239,38.2862377,63.0217354,20.92751199,83.87977728,15.26887088,23.60746241,12.2831694,52.75418137,16.47468271,16.56750545,6.425236026,26.02175681,43.00935324,8.730269247,87.65279644,88.73788791,13.59785546,63.00567635,23.26403642,13.24287836,15.57261038,71.87895472,14.84045703,93.51738701,14.44042416
22.05265185,94.99813463,45.35021535,91.26314337,90.54939754,59.90099479,84.87719637,8.167491155,50.96277059,85.53392892,58.05708349,58.18243599,74.53831295,43.91684311,45.77303194,44.7685837,55.75398924,23.13734475,33.56482266,87.87145682,54.85970615,92.26665869,11.66067587,7.493673079,72.08497485,81.73695163,46.1972967,66.41076901,35.62661316,35.38085434,96.32257329,66.96960356,104.321217,26.92106916,97.64837688,96.98581791,86.96010818,19.07176385,16.40436121,63.90376994,89.40048364,93.55057634,101.8402736,29.60177672,5.263135652,80.21840123,90.37286559,94.77096426,94.60370567,68.99986868,90.74885007
11.2817643,95.90528747,77.49182996,46.30844411,95.77131493,14.69657465,11.64517489,12.79315369,1.478479733,48.03089124,24.41286261,79.4748765,74.52394136,64.10311966,96.68516892,57.95173175,76.90041892,63.85909913,19.11562232,16.18793169,6.312339171,71.57182673,63.89486818,48.00186614,3.112114803,38.05768927,21.21415595,58.4394197,94.04824194,97.89040945,39.48441093,85.89925992,42.37434334,80.37079887,35.82671374,39.65208217,0.958910887,36.64803023,3.947557998,11.38158669,47.13608522,55.95306549,39.87468927,17.32847651,41.13024466,47.74368241,45.46405748,28.90403415,36.01389327,59.61329248,41.8969342
37.65709386,92.30920277,61.29210286,15.02452237,21.29608425,42.07796534,38.71584616,40.31965218,97.19636487,59.70564403,70.46216743,50.3995507,83.78358705,18.60366429,44.13852941,69.34672354,38.2854071,32.47915446,46.3451796,12.44258261,19.14251016,34.85348565,41.03861698,28.47792758,89.61731028,60.1646403,35.64309699,41.13334736,77.66121658,42.80989191,72.50379837,92.82805833,70.72564546,11.14092933,64.20988541,68.4720237,35.64954535,38.58577374,16.08797682,75.85733021,75.18284176,33.48312872,70.61192182,54.66902517,68.71931897,66.93040234,74.69273094,78.65315471,75.01040776,39.79228328,68.59518145
28.41527897,11.10190682,37.56291918,66.27638808,75.70816102,35.89930658,45.94817783,75.57732726,12.52429057,31.12637245,82.87039264,80.98932537,82.69379376,75.74278321,86.58958192,24.25331639,83.38665403,78.28307478,39.13779033,79.26061815,25.93774193,85.35584139,7.057705242,47.52451519,65.86691854,31.70144203,67.22437947,4.670801573,51.12861481,46.40742822,25.78097884,23.4354283,27.72314731,95.59887284,31.24454661,29.19121452,35.4586639,87.47278235,80.7504918,84.49076586,46.30984634,17.32814428,29.73592901,20.30171133,59.06329714,27.72908921,25.80635664,61.18940327,28.89845549,18.08812183,28.47257089
3.183279093,32.84162802,38.84932145,48.83110474,35.66296855,51.14447,41.73767569,7.838627114,19.99766896,35.11929398,73.49448721,3.854140546,93.99286835,76.21283035,92.3143666,31.29099512,87.91685691,46.41833226,53.15604259,14.94924536,96.9706326,88.99882175,92.1202732,70.14173826,50.72308015,28.08611255,40.63052891,80.90303293,67.09474139,6.36223522,32.14804259,70.00763353,34.03302349,59.11119736,31.32110563,28.21201157,85.82755108,39.22101704,97.57903614,9.947922081,19.60073083,96.29216029,32.59995184,28.6413606,38.10407685,34.11107891,33.29364515,1.346604805,28.51102469,2.375132497,30.55957437
62.9632679,19.24567171,65.89487928,26.05850708,30.17055031,30.18503517,54.48445231,65.94875159,50.76441024,71.55255437,47.04050564,27.64408709,28.72501244,8.332538698,1.988482615,63.66172347,94.2254507,73.91744503,32.2735596,71.74414645,9.924988961,60.33193751,48.94032569,21.34363337,49.94402477,83.82415774,31.88863979,94.17087291,54.3140484,12.37608786,83.1804098,3.817150788,71.59745646,15.33326856,80.59481167,75.83871993,33.68278989,2.736771363,85.75349867,58.18300217,16.58364818,16.29592215,77.86885967,72.4955278,14.88797881,77.43948467,83.17420319,72.26544297,76.85418402,28.11620599,73.19421973
3.365415591,4.961240012,41.54834095,54.85366248,31.75006025,38.66209704,79.27752121,43.41207366,46.38665759,64.45284109,83.42085939,87.39983607,58.26862019,23.90644685,5.58964645,49.08183047,75.94631163,29.71900327,97.88672589,42.07416314,70.43080574,20.24870818,54.95889734,82.81628231,57.19278136,70.63885214,98.51206909,71.27099836,86.34091234,42.40946851,76.44250274,82.38536355,84.4732669,2.730217483,65.51961387,83.098616,60.93449807,73.35712789,58.50109137,16.13870352,10.59497395,89.43933079,73.91539733,71.81812082,24.45150972,69.4113778,84.09524743,62.50681395,68.02868366,40.03676288,73.89143845
18.96737148,8.287382568,5.213841097,89.75820506,6.727926503,93.57785126,84.24663865,83.23405145,29.67669535,6.931200195,43.39590471,16.09186078,16.76755876,12.80470639,91.75116587,65.88912739,95.99955936,68.90731521,73.26783328,14.14525388,0.852187513,85.38040936,32.02504653,30.56594159,14.49016207,7.494896188,93.85895028,48.69274427,82.99625393,52.3034282,7.977728434,99.27308424,8.047490467,90.94410436,8.195459569,6.673802688,32.82739494,99.58184515,13.4453739,70.72369826,73.52062073,29.6511166,7.847731724,38.76962324,81.44211487,7.488619132,7.068957837,2.152883937,8.595893424,20.48910246,7.683414873
45.0917433,85.0723068,59.67204331,83.06652161,91.33032386,45.40487707,70.90539329,45.31764111,22.32084898,38.12282938,53.96104814,60.4547936,45.86486388,6.465238705,76.31305938,73.02449106,66.39558729,84.99734325,79.85936559,21.48683255,15.83519143,64.06536491,48.83272934,61.93989639,35.89652933,38.44748042,73.85951332,39.07267188,50.89675034,73.72469862,49.81667289,11.80261478,40.96081596,51.71604306,50.46519546,40.0943202,35.86395786,22.66018318,31.93166826,65.14164652,74.60959852,41.23912251,38.32503847,59.91218642,86.73556871,49.81262168,45.41730623,18.29012053,48.24292851,79.12373811,44.14566464
